frame_index,y,x,mass,size,ecc,signal,raw_mass,ep,frame,particle,dy,dx,fx,fy,in_bridge,x_nucleus,y_nucleus
0,110.95000334510657,319.0950425520625,187791.86609156083,1.428661364615637,0.09398167304598325,23061.71056242999,1133073.0,0.17310361123603887,0,18,-0.07619245220629978,0.054961762621076105,0.05912619715976893,-0.096506573485534,False,93.66005235586537,85.1078762594973
0,70.55636877279319,227.740888378394,172369.7370601252,1.5848505596031508,0.07518273642780943,18116.387710195653,766850.0,-39.45559803579503,0,25,0.26852208742765526,0.09934501601452439,0.14368389595579517,0.6384971911224899,False,93.66005235586537,85.1078762594973
0,140.18361783909899,128.95793343068635,129052.78123853054,1.674242646742062,0.04266764850826376,13011.202910306958,983077.0,0.2940800702707262,0,54,-0.009662183021305282,-0.08504799867296242,-0.11381122992432682,-0.004358146836409419,False,93.66005235586537,85.1078762594973
0,141.1291001750349,235.61501885778927,190335.79388729628,1.572786424306861,0.06865341695948625,20290.770136421157,1142695.0,0.16865304631960532,0,56,-0.15982647004022965,0.14542876212033207,0.25448631334102956,-0.2931986933872651,False,93.66005235586537,85.1078762594973
0,142.1131454564515,161.31536606821362,190100.54988302442,1.5205944362038275,0.0768748255610282,20675.47856329668,1269473.0,0.12597739344326442,0,57,-0.14711674803504593,0.14257139158149812,0.24702309114956025,-0.2589298642976023,False,93.66005235586537,85.1078762594973
0,144.29939983889815,246.70524034807076,38186.21043928965,1.7863074601390865,0.13559925983391097,3651.6974438443494,737822.0,-2.0608005942578016,0,61,-1.0090442369281618,-0.9014214438423949,-3.927179906247293,-4.651085022766811,False,93.66005235586537,85.1078762594973
0,136.94890614317805,331.96594149819316,177433.76499002156,1.440235145096525,0.11757215762608814,20958.377890717533,1555618.0,0.08018311817478681,0,71,0.24119570177629157,0.30410003359043003,0.7695089427316378,0.5435547751766006,False,93.66005235586537,85.1078762594973
0,126.73233301566255,291.84525979945306,83644.62319111594,1.9623684219548425,0.1812988401738214,6573.83521329863,862278.0,0.6726927392428365,0,81,0.3105301792465127,0.3283374573059632,0.8633156525155465,0.7940442224040926,False,93.66005235586537,85.1078762594973
0,130.51416247577305,222.29689261600436,68399.252085542,1.6624008527363905,0.07492302357060038,6442.133229323226,858172.0,0.7034774691017067,0,86,-0.2163695111241566,0.22713910084300437,0.49673735729216856,-0.461830982596995,False,93.66005235586537,85.1078762594973
0,18.093598688605887,243.3223453567419,125800.52204871687,1.7933356821908728,0.1595995605533397,10535.725487821892,1065295.0,0.2126279596116386,0,103,0.13189139424778418,0.09306345457321186,0.13027399268847997,0.21979289939317947,False,93.66005235586537,85.1078762594973
0,25.182606908833534,163.1171063918615,132825.34991108917,1.8884109109665381,0.12737890329107734,11362.328729351731,967316.0,0.3173871679318289,0,112,-0.18294114598805677,-0.1332765837411216,-0.22326453763572163,-0.35905093502644225,False,93.66005235586537,85.1078762594973
0,24.85798980746109,235.2205932920857,182684.94837083036,1.4984013763588044,0.1130750558409957,21282.000857920255,1413631.0,0.09782925983819497,0,113,-0.17040509905182333,0.09700449839425573,0.13863624297828495,-0.3227846310596995,False,93.66005235586537,85.1078762594973
0,27.368148887988806,341.14610105677883,188250.65688442253,1.4910749032283177,0.15162377317658013,21843.4672106575,1261252.0,0.12807896678712175,0,117,-0.03231361508023056,0.13291096733712493,0.22234644872987044,-0.02665430053124187,False,93.66005235586537,85.1078762594973
0,15.112912112492996,183.82678678226145,91996.86841829297,1.730911235025647,0.04398609535515269,8116.5679926947305,853590.0,0.7413365585264016,0,123,-0.13092274783419455,0.016159029949733394,0.00942566277790291,-0.21737602196998745,False,93.66005235586537,85.1078762594973
0,6.09253617211603,196.71907064654127,180162.68208561718,1.5027694166366679,0.07170436920048952,21236.511685823487,1232122.0,0.13612546946144582,0,131,-0.0528053435602196,0.015223119767881599,0.008618753609823311,-0.05568083994088164,False,93.66005235586537,85.1078762594973
0,8.383325515640191,175.60400720101254,165326.28029870373,1.51186111096087,0.07285658094847869,19123.21471927078,1416185.0,0.09744352212343048,0,134,0.019014811894026096,-0.07933081401580466,-0.1025302072024742,0.012031700683838744,False,93.66005235586537,85.1078762594973
0,29.303132228423486,199.75250939031895,40830.21441363798,1.9454882572589542,0.1993216903077982,3100.6286161577896,614543.0,-0.4101030219128194,0,147,0.6472307243241282,-0.3108147275277986,-0.795135882824457,2.3893383675562756,False,93.66005235586537,85.1078762594973
0,59.67357389321013,247.0186116147143,185195.08421015105,1.5174852767008322,0.11747725382108097,21567.932796814224,1255562.0,0.12957506807528435,0,160,0.02796742694272325,-0.047695411029081924,-0.0477973548270614,0.021461878777598673,False,93.66005235586537,85.1078762594973
0,48.48069620253165,283.5708417721519,68450.37325037456,1.8907687138076736,0.09829478871403163,5718.638777879394,720098.0,-1.305385161170029,0,172,0.6101370540322577,-0.26917066186427974,-0.640811877315715,2.186905769260692,False,93.66005235586537,85.1078762594973
0,42.54665563936103,230.94841432566798,188053.9703688803,1.5781111528198528,0.07228241413166259,20720.10127497256,1438563.0,0.09418945870117502,0,191,-0.06888982702160007,0.1705130465943796,0.3230913941098227,-0.08297009942339378,False,93.66005235586537,85.1078762594973
0,42.52134669595298,188.24650594767,146154.1105656526,1.7153752590042952,0.054932652284160666,13959.11061076151,949386.0,0.34883885733714143,0,193,0.0,0.0,0.0,0.0,False,93.66005235586537,85.1078762594973
